cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010336,ERSA,EP Conveyor Belt 1200mm 5 Ply Variant 16,DIN 22102 | EP 315/5 | abrasion resistant | engineered variant,MTR,EP-GEN,2501.7,14,19,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010337,ERSA,Hydraulic Hose 1 inch 2-Wire STORE,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1605.4,19,61,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010338,ERSA,Induction Motor 30kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,82975.21,9,55,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010339,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,31610.31,32,175,C,True
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010340,ERSA,Roller Chain 16B-1,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1892.05,59,217,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010341,ERSA,Generator Rotor Retaining Ring Variant 08,18Mn5 steel | forged | turbine generator | engineered variant,EA,GENERATOR-GEN,1235346.73,57,245,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010342,ERSA,VCB 11kV 1250A Variant 14,IEC 62271-100 | 25kA | spring charged | engineered variant,EA,VCB-GEN,775184.85,81,36,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010343,ERSA,Bearing 6312 with C3 Clearance REV-B,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,15177.44,99,165,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010344,ERSA,Refinery Steam Trap 25NB Variant 07,API 612 | carbon steel | 16 bar | engineered variant,NOS,REFINERY-GEN,17628.11,23,123,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010345,ERSA,Tricone Rock Drill Bit 8.5in IADC 517 Variant 13,API Spec 7-1 | tungsten carbide inserts | engineered variant,NOS,TRICONE-GEN,193678.37,85,294,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010346,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,13788.87,30,119,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010347,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,818.77,10,39,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010348,ERSA,Gate Valve Cast Steel 150NB Class 150 PLANT,API 600 | ASTM A216 WCB | RF Flanged,NOS,GATE-GEN,31250.24,18,83,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010349,ERSA,Hadfield Steel Jaw Plate Variant 16,ASTM A128 | Mn 12-14% | crusher liner | engineered variant,NOS,HADFIELD-GEN,196376.81,78,293,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010350,ERSA,1.1kV XLPE Cable 4C x 16 sqmm Copper INDUSTRIAL,IS 7098 | XLPE | PVC Sheath,MTR,1.1KV-GEN,335.52,4,16,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010351,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,646.65,33,105,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010352,ERSA,Gate Valve Cast Steel 150NB Class 150 GENERAL,API 600 | ASTM A216 WCB | RF Flanged,NOS,GATE-GEN,25515.58,29,234,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010353,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1634.46,55,238,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010354,ERSA,HEX HD BOLT M16 Grade 8,ISO 4032 | Zinc Plated,NOS,HEX-GEN,18.82,55,33,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010355,ERSA,AAAC Conductor Moose Variant 05,IS 398 | 54/7 aluminium alloy strands | engineered variant,MTR,AAAC-GEN,782.43,34,133,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010356,ERSA,Spherical Roller Brg Bearing 22220,ISO 15 | 100x180x46 mm,EA,SPHERICAL-GEN,20176.11,39,291,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010357,ERSA,Spherical Roller Brg Ball Bearing 6205-2RSH,25x52x15 mm | Rubber Sealed,EA,SPHERICAL-GEN,1016.73,72,319,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010358,ERSA,11kV XLPE Cable Termination Kit 3C x 400,IEC 60840 | cold shrink | indoor,SET,11KV-GEN,33544.23,39,85,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010359,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,634.57,47,115,C,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010360,ERSA,CT 33kV 200/1A Class 0.2S REV-A,IS 2705 | metering CT | 33kV,EA,CT-GEN,30806.91,17,44,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010361,ERSA,EP Conveyor Belt 1200mm 5 Ply,DIN 22102 | EP 315/5 | abrasion resistant,MTR,EP-GEN,2820.91,29,88,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010362,ERSA,Crusher Mantle 1100mm Variant 09,Mn steel | cone crusher | 1100mm | engineered variant,NOS,CRUSHER-GEN,234252.57,6,19,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010363,ERSA,Refinery Catalyst Beads 3mm Variant 01 HD,Alumina support | refinery catalyst carrier | 3 mm | engineered variant,KG,REFINERY-GEN,1108.72,39,85,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010364,ERSA,SRB Bearing 32212 GENERAL,60x110x29.75 mm | ISO 355,EA,SRB-GEN,3740.04,79,60,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010365,ERSA,Crude Oil Desalter Demister Pad Variant 04 HD,SS316L knitted mesh | 1500 mm diameter | engineered variant,EA,CRUDE-GEN,139611.56,42,116,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010366,ERSA,Spherical Roller Brg Bearing 22220,ISO 15 | 100x180x46 mm,EA,SPHERICAL-GEN,19073.99,58,166,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010367,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1514.37,78,171,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010368,ERSA,Brake Motor 22kW 4P Variant 10,415V | spring applied brake | TEFC | engineered variant,EA,BRAKE-GEN,108530.26,12,91,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010369,ERSA,AC Contactor 32A 415V GENERAL,IEC 60947-4-1 | 3P | Coil 230VAC,EA,AC-GEN,3068.08,62,309,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010370,ERSA,Globe Valve Cast Steel 100NB Class 150,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,21984.85,15,27,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010371,ERSA,Induction Motor 30kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,87461.2,8,60,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010372,ERSA,Pt No 4471B misc spare,Insufficient technical information; unidentified spare,EA,PT-GEN,1583.85,26,24,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010373,ERSA,Roller Chain 16B-1,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1820.57,43,345,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010374,ERSA,SPHERICAL ROLLER BEARING Ball Bearing 6205-2RSH,25x52x15 mm | Rubber Sealed,EA,SPHERICAL-GEN,1101.77,75,48,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010375,ERSA,Polymeric Line Insulator 33kV Variant 15,IEC 61109 | silicone rubber | 33kV | engineered variant,EA,POLYMERIC-GEN,8332.19,84,80,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010376,ERSA,Pinch Roll Assembly 450mm PLANT,Forged steel | hot strip mill | 450mm,EA,PINCH-GEN,480893.1,48,132,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010377,ERSA,API 6D Trunnion Ball Valve 300NB CL600,API 6D | ASTM A216 WCB | CL600,NOS,API-GEN,169787.11,68,83,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010378,ERSA,Steel Wire Rope 6x36 IWRC 24mm REV-A,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,670466.45,139,38,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010379,ERSA,V-Belt SPB 2240,DIN 7753 | Wrapped construction,NOS,V-BELT-GEN,656.53,45,103,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010380,ERSA,Manganese Jaw Crusher Liner Variant 02,ASTM A128 | 14% Mn | 1200 mm jaw | engineered variant,NOS,MANGANESE-GEN,160990.35,33,174,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010381,ERSA,Hadfield Steel Jaw Plate Variant 16,ASTM A128 | Mn 12-14% | crusher liner | engineered variant,NOS,HADFIELD-GEN,198167.89,83,271,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010382,ERSA,DTH Hammer 6 inch Variant 05,DTH drilling | hardened alloy steel | engineered variant,NOS,DTH-GEN,172924.67,106,238,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010383,ERSA,HEXAGONAL BOLT M20 x 150 Grade 8.8 MAINT,ASTM A193 B7 | Plain Finish,NOS,HEXAGONAL-GEN,132.39,8,31,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010384,ERSA,Pinch Roll Assembly 450mm Variant 11,Forged steel | hot strip mill | 450mm | engineered variant,EA,PINCH-GEN,451061.73,62,259,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010385,ERSA,Hadfield Steel Jaw Plate Variant 16,ASTM A128 | Mn 12-14% | crusher liner | engineered variant,NOS,HADFIELD-GEN,228436.84,53,314,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010386,ERSA,Induction Motor 30kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,89870.38,9,50,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010387,ERSA,1.1kV XLPE Cable 4C x 16 sqmm Copper,IS 7098 | XLPE | PVC Sheath,MTR,1.1KV-GEN,301.06,18,87,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010388,ERSA,Brake Motor 22kW 4P Variant 10,415V | spring applied brake | TEFC | engineered variant,EA,BRAKE-GEN,96847.92,19,76,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010389,ERSA,Induction Motor 30kW 4P TEFC OEM,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,86608.16,33,38,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010390,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28059.22,44,100,C,True
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010391,ERSA,Induction Motor 15kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,57353.1,10,14,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010392,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,667133.03,68,97,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010393,ERSA,Mining Shovel Hoist Rope 32mm Variant 10 REV-A,6x37 IWRC | high tensile | IS 2266 | engineered variant,MTR,MINING-GEN,758.34,101,224,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010394,ERSA,Hadfield Steel Jaw Plate,ASTM A128 | Mn 12-14% | crusher liner,NOS,HADFIELD-GEN,187312.66,69,251,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010395,ERSA,Cartridge Filter PP 10 micron,DOE 10 inch | Polypropylene,EA,CARTRIDGE-GEN,894.63,40,90,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010396,ERSA,AC Contactor 32A 415V,IEC 60947-4-1 | 3P | Coil 230VAC,EA,AC-GEN,3367.01,39,234,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010397,ERSA,High Tensile Bolt M24 Grade 10.9 Variant 16 STORE,ISO 898-1 | black oxide | heavy duty | engineered variant,NOS,HIGH-GEN,172.36,64,86,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010398,ERSA,AAAC Conductor Moose Variant 17,IS 398 | 54/7 aluminium alloy strands | engineered variant,MTR,AAAC-GEN,942.59,25,66,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010399,ERSA,HEXAGONAL BOLT M20 x 150 Grade 8.8 INDUSTRIAL,ASTM A193 B7 | Plain Finish,NOS,HEXAGONAL-GEN,139.11,10,24,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010400,ERSA,Sinter Plant Burner Nozzle INDUSTRIAL,Heat resistant alloy | gas fired | 50NB,EA,SINTER-GEN,21220.19,126,264,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010401,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5036.2,109,136,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010402,ERSA,Hydraulic Hose 3/4 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1157.78,53,152,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010403,ERSA,Sinter Plant Burner Nozzle Variant 12,Heat resistant alloy | gas fired | 50NB | engineered variant,EA,SINTER-GEN,19914.1,50,144,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010404,ERSA,1.1kV XLPE Cable 4C x 16 sqmm Copper,IS 7098 | XLPE | PVC Sheath,MTR,1.1KV-GEN,343.18,117,396,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010405,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,4513.93,8,20,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010406,ERSA,1.1kV XLPE Cable 4C x 16 sqmm Copper,IS 7098 | XLPE | PVC Sheath,MTR,1.1KV-GEN,298.2,77,642,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010407,ERSA,Flexible Jaw Coupling L-110 OEM,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,6286.43,24,37,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010408,ERSA,DTH Hammer 6 inch REV-B,DTH drilling | hardened alloy steel,NOS,DTH-GEN,131256.72,77,301,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010409,ERSA,Industrial Gear Oil ISO VG 220,EP additive | DIN 51517-3,LTR,INDUSTRIAL-GEN,404.38,82,345,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010410,ERSA,1.1kV XLPE Cable 4C x 16 sqmm Copper,IS 7098 | XLPE | PVC Sheath,MTR,1.1KV-GEN,307.79,106,673,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010411,ERSA,Generator Rotor Retaining Ring Variant 08,18Mn5 steel | forged | turbine generator | engineered variant,EA,GENERATOR-GEN,1358089.91,106,137,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010412,ERSA,ROLL NECK BEARING Ball Bearing 6205-2RSH,25x52x15 mm | Rubber Sealed,EA,ROLL-GEN,1019.91,57,179,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010413,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed PLANT,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,970.38,24,84,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010414,ERSA,Globe Valve Cast Steel 100NB Class 150,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,23824.73,82,85,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010415,ERSA,Roller Chain 16B-1 REV-B,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1711.53,72,366,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010416,ERSA,Gate Valve 6 inch CS Class 150 Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,26061.86,99,238,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010417,ERSA,1.1kV XLPE Cable 3C x 95 sqmm Aluminium,IS 7098 | XLPE | Armoured | 1.1kV,MTR,1.1KV-GEN,611.78,13,6,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010418,ERSA,Ball Valve 50NB Class 300,API 608 | SS316 | RF Flanged,NOS,BALL-GEN,21312.96,46,279,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010419,ERSA,Hadfield Steel Jaw Plate Variant 16 STORE,ASTM A128 | Mn 12-14% | crusher liner | engineered variant,NOS,HADFIELD-GEN,190866.02,89,281,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010420,ERSA,Ball Valve 50NB Class 300,API 608 | SS316 | RF Flanged,NOS,BALL-GEN,19830.03,66,276,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010421,ERSA,Hex Bolt M16 x 80 Grade 8.8 GENERAL,ISO 898-1 | zinc plated,KG,HEX-GEN,179.05,132,94,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010422,ERSA,API 6D Trunnion Ball Valve 300NB CL600,API 6D | ASTM A216 WCB | CL600,NOS,API-GEN,191218.84,77,80,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010423,ERSA,MOTOR SPARE,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2723.03,50,92,C,True
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010424,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1441.68,71,204,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010425,ERSA,CABLE XLPE 11KV 3C-400 AL,IS 7098 | XLPE | Armoured | 11kV,MTR,CABLE-GEN,1712.29,5,9,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010426,ERSA,Gate Valve 150NB Class 300 CS Flanged MAINT,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,43965.34,91,190,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010427,ERSA,CNC Hydraulic Power Pack 15kW Variant 17 GENERAL,250 bar | 60 LPM | 15kW motor | engineered variant,EA,CNC-GEN,303639.25,34,132,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010428,ERSA,Cable 11kV 3C x 400 sqmm Al OEM,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,1806.82,25,28,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010429,ERSA,V-Belt SPB 2240,DIN 7753 | Wrapped construction,NOS,V-BELT-GEN,783.82,16,96,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010430,ERSA,Power Transformer 25MVA 33/11kV Dyn11,IS 2026 | ONAN | Dyn11 | OLTC,EA,POWER-GEN,20479480.06,41,309,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010431,ERSA,Explosion Proof Motor 11kW Variant 03 REV-B,415V | Ex d IIB T4 | IP66 | IS/IEC 60079 | engineered variant,EA,EXPLOSION-GEN,100105.9,22,32,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010432,ERSA,High Tensile Bolt M24 Grade 10.9,ISO 898-1 | black oxide | heavy duty,NOS,HIGH-GEN,217.68,27,166,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010433,ERSA,Hydraulic Hose 1 inch 2-Wire PLANT,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1350.54,59,205,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010434,ERSA,SPH ROLLER BRG Bearing 32212,60x110x29.75 mm | ISO 355,EA,SPH-GEN,3963.32,88,212,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010435,ERSA,DTH Hammer 6 inch Variant 05 REV-B,DTH drilling | hardened alloy steel | engineered variant,NOS,DTH-GEN,149066.96,56,130,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010436,ERSA,Gate Valve Cast Steel 150NB Class 150 OEM,API 600 | ASTM A216 WCB | RF Flanged,NOS,GATE-GEN,24611.11,58,413,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010437,ERSA,Roller Chain 16B-1,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1718.33,60,259,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010438,ERSA,Flexible Jaw Coupling L-110,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,7517.89,60,110,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010439,ERSA,Ball Valve 50NB Class 300,API 608 | SS316 | RF Flanged,NOS,BALL-GEN,23290.12,124,405,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010440,ERSA,Induction Motor 30kW 4P TEFC OEM,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,94308.76,9,70,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010441,ERSA,Hydraulic Rock Breaker 1.5T OEM,Operating weight 1.5T | 100-150 LPM,EA,HYDRAULIC-GEN,545986.23,56,147,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010442,ERSA,Induction Motor 15kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,48261.05,53,49,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010443,ERSA,AC Contactor 32A 415V,IEC 60947-4-1 | 3P | Coil 230VAC,EA,AC-GEN,2996.84,54,143,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010444,ERSA,Helical Gearbox 22kW Ratio 20:1 Variant 01,IEC motor flange | 22kW | 20:1 | foot mounted | engineered variant,EA,HELICAL-GEN,163984.09,33,35,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010445,ERSA,Cable 11kV 3C x 400 sqmm Cu,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5298.89,16,147,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010446,ERSA,SPIRAL WOUND GSK 100NB Class 150 SS316 Graphite MAINT,ASME B16.20 | SS316 winding | Graphite filler,NOS,SPIRAL-GEN,3269.41,101,106,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010447,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | bright finish | IWRC,MTR,STEEL-GEN,537.99,4,17,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010448,ERSA,Induction Motor 15kW 4P TEFC GENERAL,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,61790.77,23,58,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010449,ERSA,Polymeric Line Insulator 33kV,IEC 61109 | silicone rubber | 33kV,EA,POLYMERIC-GEN,8338.77,27,28,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010450,ERSA,Continuous Annealing Furnace Roller,Heat resistant alloy | 450 mm dia,EA,CONTINUOUS-GEN,455719.41,33,66,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010451,ERSA,Machine Tool Spindle Bearing Set Variant 20 STORE,Precision class P4 | matched pair | 70mm bore | engineered variant,SET,MACHINE-GEN,92622.37,63,153,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010452,ERSA,Station Class Surge Arrester 33kV,IEC 60099-4 | ZnO | polymer housed,EA,STATION-GEN,43804.64,57,49,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0010453,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,50.12,3,5,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010454,ERSA,11KV XLPE CABLE 3C X 400 SQMM AL,IS 7098 | XLPE | Armoured | 11kV,MTR,11KV-GEN,1668.88,75,138,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010455,ERSA,Globe Valve Cast Steel 100NB Class 150,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,21720.82,13,38,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010456,ERSA,Spherical Roller Brg Bearing 22220,ISO 15 | 100x180x46 mm,EA,SPHERICAL-GEN,19713.13,42,250,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010457,ERSA,MCCB 250A 4P,IEC 60947-2 | 36kA | Adjustable trip,EA,MCCB-GEN,19314.41,24,24,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010458,ERSA,BOLT HEX M16 Grade 8 REV-B,ISO 4032 | Zinc Plated,NOS,BOLT-GEN,16.22,10,76,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0010459,ERSA,SPIRAL WOUND GASKET 100NB Class 150 SS316 Graphite,ASME B16.20 | SS316 winding | Graphite filler,NOS,SPIRAL-GEN,3014.43,72,126,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010460,ERSA,Mechanical Seal 50mm Pump Shaft,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,16427.83,43,96,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0010461,ERSA,Steel Wire Rope 6x36 IWRC 24mm,IS 2266 | high tensile | IWRC,KM,STEEL-GEN,625486.07,80,82,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0010462,ERSA,Gate Valve 150NB Class 150 CS Flanged HD,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,29649.98,5,38,C,True
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010463,ERSA,ROLL NECK BEARING Ball Bearing 6205-2RSH MAINT,25x52x15 mm | Rubber Sealed,EA,ROLL-GEN,913.82,54,198,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010464,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,11928.92,45,115,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0010465,ERSA,BOLT HEX M20 x 150 Grade 8.8 STD,ASTM A193 B7 | Plain Finish,NOS,BOLT-GEN,122.65,36,90,A,False
