cnmc_code,canonical_description,category_id,category_name,sector,standard_uom,duplicate_count,affected_cpses,specifications
NMC-MN-LIN-0004,Manganese Jaw Crusher Liner Variant 02,WEAR_PARTS,Wear Parts & Liners,Mining,NOS,1,CIL_MN,"{""standards"": [""ASTM A128 14""], ""dimensions"": {""diameter_mm"": 1200.0}, ""models"": {""variant"": ""Variant 02""}}"
NMC-HE-MOT-0010,Induction Motor 100Hp 6P Variant 02,MOTORS_DRIVES,Electric Motors & Drives,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""voltage"": ""415V"", ""power_hp"": 100.0}, ""models"": {""variant"": ""Variant 02""}}"
NMC-OG-SWG-0008,Explosion Proof Motor 11Kw Variant 03,SWITCHGEAR,Insulators & Switchgear,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""IEC 60079""], ""electrical"": {""voltage"": ""415V"", ""power_kw"": 11.0}, ""models"": {""variant"": ""Variant 03""}}"
NMC-PW-SWG-0009,Polymeric Rubber IEC 61109,SWITCHGEAR,Insulators & Switchgear,Power,NOS,1,NTPC_PW,"{""standards"": [""IEC 61109""], ""material"": ""Rubber"", ""electrical"": {""voltage"": ""33KV""}, ""models"": {""variant"": ""Variant 03""}}"
NMC-ST-BRG-0010,Mill Spherical Roller Bearing 500Nb (500Mm) Bore Variant 03,BEARINGS,Bearings & Spares,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""500NB""}, ""models"": {""variant"": ""Variant 03""}}"
NMC-MN-RPC-0006,Steel Wire Rope 6X36 Independent Wire Rope Core 24Mm Variant 03,ROPES_CHAINS,Wire Ropes & Chains,Mining,MTR,1,CIL_MN,"{""standards"": [""IS 2266""], ""dimensions"": {""boundary_2d"": ""6x36 mm"", ""diameter_mm"": 24.0}, ""models"": {""variant"": ""Variant 03""}}"
NMC-HE-GBX-0003,Planetary Gearbox 250Kw Variant 03,GEARBOXES,Gearboxes & Speed Reducers,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 250.0}, ""models"": {""variant"": ""Variant 03""}}"
NMC-OG-GSK-0013,Crude Oil Desalter Demister Pad Variant 04,GASKETS_SEALS,Gaskets & Seals,Oil & Gas,NOS,1,CPCL_OG,"{""dimensions"": {""diameter_mm"": 1500.0}, ""material"": ""Stainless Steel 316"", ""models"": {""variant"": ""Variant 04""}}"
NMC-PW-TRF-0006,Station Class Surge Arrester 33Kv Variant 04,TRANSFORMERS,Transformers,Power,NOS,1,NTPC_PW,"{""standards"": [""IEC 60099-4""], ""electrical"": {""voltage"": ""33KV""}, ""models"": {""variant"": ""Variant 04""}}"
NMC-ST-LIN-0005,Hadfield Manganese Steel ASTM A128 MN,WEAR_PARTS,Wear Parts & Liners,Steel,NOS,1,SAIL_ST,"{""standards"": [""ASTM A128 MN""], ""material"": ""Manganese Steel"", ""models"": {""variant"": ""Variant 04""}}"
NMC-MN-BLT-0003,Polyester Nylon Ep Conveyor Belt 1200Mm 5 Ply Variant 04,CONVEYOR_BELTING,Conveyor & Belting,Mining,MTR,1,CIL_MN,"{""standards"": [""DIN 22102""], ""dimensions"": {""diameter_mm"": 1200.0}, ""models"": {""variant"": ""Variant 04""}}"
NMC-HE-FST-0007,High Tensile Bolt M24 Grade 10.9 Variant 04,FASTENERS,Fasteners & Hardware,Heavy Engineering,NOS,1,BHEL_HE,"{""standards"": [""ISO 898-1""], ""grade"": ""Grade 10.9"", ""models"": {""variant"": ""Variant 04""}}"
NMC-OG-VLV-0010,Api 300NB Class 600 Carbon Steel API 6D,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 6D"", ""ASTM A216 WCB""], ""pressure_class"": 600, ""dimensions"": {""nominal_bore"": ""300NB""}, ""material"": ""Carbon Steel"", ""grade"": ""Class 600"", ""models"": {""variant"": ""Variant 05""}}"
NMC-PW-CBL-0007,Aaac Aluminium IS 398,CABLES_CONDUCTORS,Cables & Conductors,Power,MTR,1,NTPC_PW,"{""standards"": [""IS 398""], ""material"": ""Aluminium"", ""electrical"": {""conductor"": ""Aluminium""}, ""models"": {""variant"": ""Variant 05""}}"
NMC-ST-MOT-0011,Basic Oxygen Furnace Tuyere Variant 05,MOTORS_DRIVES,Electric Motors & Drives,Steel,NOS,1,SAIL_ST,"{""material"": ""Copper"", ""electrical"": {""conductor"": ""Copper""}, ""models"": {""variant"": ""Variant 05""}}"
NMC-MN-DRL-0010,Dth Hammer 150Nb (6Inch) Variant 05,DRILLING_MINING,Drilling & Mining Tools,Mining,NOS,1,CIL_MN,"{""dimensions"": {""nominal_bore"": ""150NB""}, ""models"": {""variant"": ""Variant 05""}}"
NMC-HE-GBX-0004,Cnc Hydraulic Power Pack 15Kw Variant 05,GEARBOXES,Gearboxes & Speed Reducers,Heavy Engineering,NOS,1,BHEL_HE,"{""pressure_class"": 250, ""electrical"": {""power_kw"": 15.0}, ""models"": {""variant"": ""Variant 05""}}"
NMC-OG-GSK-0014,Spiral 600NB Class 300 Stainless Steel 316 ASME B16.20,GASKETS_SEALS,Gaskets & Seals,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""ASME B16.20""], ""pressure_class"": 300, ""dimensions"": {""nominal_bore"": ""600NB""}, ""material"": ""Stainless Steel 316"", ""grade"": ""Class 300"", ""models"": {""variant"": ""Variant 06""}}"
NMC-PW-SWG-0010,Battery Charger 220V Dc 100A Variant 06,SWITCHGEAR,Insulators & Switchgear,Power,NOS,1,NTPC_PW,"{""electrical"": {""voltage"": ""220V"", ""current_rating_a"": 100}, ""models"": {""variant"": ""Variant 06""}}"
NMC-ST-STL-0006,Hot Strip Mill Work Roll Variant 06,STRUCTURAL_STEEL,Structural Steel & Billets,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""diameter_mm"": 900.0}, ""models"": {""variant"": ""Variant 06""}}"
NMC-MN-FST-0008,Dragline Bucket Tooth Variant 06,FASTENERS,Fasteners & Hardware,Mining,NOS,1,CIL_MN,"{""models"": {""variant"": ""Variant 06""}}"
NMC-HE-GBX-0005,Servo Motor 5Kw 3000Rpm Variant 06,GEARBOXES,Gearboxes & Speed Reducers,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 5.0}, ""models"": {""variant"": ""Variant 06""}}"
NMC-OG-VLV-0011,Refinery 25NB Class 16 Carbon Steel API 612,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 612""], ""pressure_class"": 16, ""dimensions"": {""nominal_bore"": ""25NB""}, ""material"": ""Carbon Steel"", ""models"": {""variant"": ""Variant 07""}}"
NMC-PW-PMP-0003,Boiler Feed Pump Impeller Variant 07,PUMPS_ROTATING,Pumps & Rotating Machinery,Power,NOS,1,NTPC_PW,"{""dimensions"": {""nominal_bore"": ""450NB""}, ""models"": {""variant"": ""Variant 07""}}"
NMC-ST-BRG-0011,Continuous Annealing Furnace Roller Variant 07,BEARINGS,Bearings & Spares,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""450NB""}, ""models"": {""variant"": ""Variant 07""}}"
NMC-MN-MOT-0012,Mine Ventilation Fan 75Kw Variant 07,MOTORS_DRIVES,Electric Motors & Drives,Mining,NOS,1,CIL_MN,"{""electrical"": {""voltage"": ""415V"", ""power_kw"": 75.0}, ""models"": {""variant"": ""Variant 07""}}"
NMC-HE-PIP-0005,Worm Gearbox 7.5Kw Ratio 40:1 Variant 07,PIPE_FITTINGS,Flanges & Pipe Fittings,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 7.5}, ""models"": {""variant"": ""Variant 07""}}"
NMC-OG-VLV-0012,Psv 50NB Class 300 Carbon Steel API 526,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 526""], ""pressure_class"": 300, ""dimensions"": {""nominal_bore"": ""50NB""}, ""material"": ""Carbon Steel"", ""grade"": ""Class 300"", ""models"": {""variant"": ""Variant 08""}}"
NMC-PW-STL-0007,Generator Rotor Retaining Ring Variant 08,STRUCTURAL_STEEL,Structural Steel & Billets,Power,NOS,1,NTPC_PW,"{""models"": {""variant"": ""Variant 08""}}"
NMC-ST-GSK-0015,Graphite 600NB Graphite,GASKETS_SEALS,Gaskets & Seals,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""600NB""}, ""material"": ""Graphite"", ""models"": {""variant"": ""Variant 08""}}"
NMC-MN-DRL-0011,Hydraulic Rock Breaker 1.5T Variant 08,DRILLING_MINING,Drilling & Mining Tools,Mining,NOS,1,CIL_MN,"{""models"": {""variant"": ""Variant 08""}}"
NMC-HE-BRG-0012,Machine Tool Spindle Bearing Set Variant 08,BEARINGS,Bearings & Spares,Heavy Engineering,SET,1,BHEL_HE,"{""dimensions"": {""diameter_mm"": 70.0}, ""models"": {""variant"": ""Variant 08""}}"
NMC-OG-VLV-0013,Api 25NB Class 800 API 602,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 602""], ""pressure_class"": 800, ""dimensions"": {""nominal_bore"": ""25NB""}, ""models"": {""variant"": ""Variant 09""}}"
NMC-PW-CBL-0008,11Kv Cross-Linked Polyethylene Cable Termination Kit 3C X 400 Variant 09,CABLES_CONDUCTORS,Cables & Conductors,Power,SET,1,NTPC_PW,"{""standards"": [""IEC 60840""], ""electrical"": {""voltage"": ""11KV"", ""insulation"": ""XLPE""}, ""models"": {""variant"": ""Variant 09""}}"
NMC-ST-REF-0004,Refractory Castable High Alumina 70% Variant 09,REFRACTORIES,Refractories & Furnace Linings,Steel,KG,1,SAIL_ST,"{""standards"": [""IS 1528""], ""models"": {""variant"": ""Variant 09""}}"
NMC-MN-LIN-0006,Crusher Mantle 1100Mm Variant 09,WEAR_PARTS,Wear Parts & Liners,Mining,NOS,1,CIL_MN,"{""dimensions"": {""diameter_mm"": 1100.0}, ""models"": {""variant"": ""Variant 09""}}"
NMC-HE-MOT-0013,Ac Drive 75Kw 415V Variant 09,MOTORS_DRIVES,Electric Motors & Drives,Heavy Engineering,NOS,1,BHEL_HE,"{""standards"": [""IEC 61800""], ""electrical"": {""voltage"": ""415V"", ""power_kw"": 75.0}, ""models"": {""variant"": ""Variant 09""}}"
NMC-OG-GSK-0016,Flame 150NB Stainless Steel 316,GASKETS_SEALS,Gaskets & Seals,Oil & Gas,NOS,1,CPCL_OG,"{""dimensions"": {""nominal_bore"": ""150NB""}, ""material"": ""Stainless Steel 316"", ""models"": {""variant"": ""Variant 10""}}"
NMC-PW-TRF-0007,Power Transformer Breather 1Kg Silica Gel Variant 10,TRANSFORMERS,Transformers,Power,NOS,1,NTPC_PW,"{""models"": {""variant"": ""Variant 10""}}"
NMC-ST-VLV-0014,Hydraulic 250NB Class 350,VALVES_FLOW,Valves & Flow Control,Steel,NOS,1,SAIL_ST,"{""pressure_class"": 350, ""dimensions"": {""nominal_bore"": ""250NB""}, ""models"": {""variant"": ""Variant 10""}}"
NMC-MN-RPC-0007,Mining 32NB IS 2266,ROPES_CHAINS,Wire Ropes & Chains,Mining,MTR,1,CIL_MN,"{""standards"": [""IS 2266""], ""dimensions"": {""nominal_bore"": ""32NB"", ""boundary_2d"": ""6x37 mm""}, ""models"": {""variant"": ""Variant 10""}}"
NMC-HE-MOT-0014,Brake Motor 22Kw 4P Variant 10,MOTORS_DRIVES,Electric Motors & Drives,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""voltage"": ""415V"", ""power_kw"": 22.0}, ""models"": {""variant"": ""Variant 10""}}"
NMC-OG-PMP-0004,Refinery Carbon Steel ASTM A216 WCB,PUMPS_ROTATING,Pumps & Rotating Machinery,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""ASTM A216 WCB""], ""dimensions"": {""boundary_2d"": ""100x80 mm""}, ""material"": ""Carbon Steel"", ""models"": {""variant"": ""Variant 11""}}"
NMC-PW-CBL-0009,Ct 33Kv 200 1A Class 0.2S Variant 11,CABLES_CONDUCTORS,Cables & Conductors,Power,NOS,1,NTPC_PW,"{""standards"": [""IS 2705""], ""electrical"": {""voltage"": ""33KV"", ""current_rating_a"": 1}, ""models"": {""variant"": ""Variant 11""}}"
NMC-ST-STL-0008,Pinch Roll Assembly 450Nb (450Mm) Variant 11,STRUCTURAL_STEEL,Structural Steel & Billets,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""450NB""}, ""models"": {""variant"": ""Variant 11""}}"
NMC-MN-DRL-0012,Hydraulic 300NB Class 350,DRILLING_MINING,Drilling & Mining Tools,Mining,NOS,1,CIL_MN,"{""pressure_class"": 350, ""dimensions"": {""nominal_bore"": ""300NB""}, ""models"": {""variant"": ""Variant 11""}}"
NMC-HE-STL-0009,Precision Linear Guide 35Mm Variant 11,STRUCTURAL_STEEL,Structural Steel & Billets,Heavy Engineering,SET,1,BHEL_HE,"{""dimensions"": {""diameter_mm"": 35.0}, ""models"": {""variant"": ""Variant 11""}}"
NMC-OG-VLV-0015,Gas Compressor Valve Plate Variant 12,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""models"": {""variant"": ""Variant 12"", ""part_number"": ""ENGINEERED""}}"
NMC-PW-TRF-0008,Numerical Relay Feeder Protection Variant 12,TRANSFORMERS,Transformers,Power,NOS,1,NTPC_PW,"{""standards"": [""IEC 60255"", ""IEC 61850""], ""electrical"": {""voltage"": ""11KV""}, ""models"": {""variant"": ""Variant 12""}}"
NMC-ST-GSK-0017,Sinter Plant Burner Nozzle Variant 12,GASKETS_SEALS,Gaskets & Seals,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""50NB""}, ""models"": {""variant"": ""Variant 12""}}"
NMC-MN-PIP-0006,Dust 25NB Stainless Steel 316,PIPE_FITTINGS,Flanges & Pipe Fittings,Mining,NOS,1,CIL_MN,"{""dimensions"": {""nominal_bore"": ""25NB""}, ""material"": ""Stainless Steel 316"", ""models"": {""variant"": ""Variant 12""}}"
NMC-HE-STL-0010,Hydraulic Cylinder 160Mm Bore Variant 12,STRUCTURAL_STEEL,Structural Steel & Billets,Heavy Engineering,NOS,1,BHEL_HE,"{""pressure_class"": 250, ""dimensions"": {""diameter_mm"": 160.0}, ""models"": {""variant"": ""Variant 12""}}"
NMC-OG-BRG-0013,Refinery Catalyst Beads 3Mm Variant 13,BEARINGS,Bearings & Spares,Oil & Gas,KG,1,CPCL_OG,"{""dimensions"": {""diameter_mm"": 3.0}, ""models"": {""variant"": ""Variant 13""}}"
NMC-PW-TRF-0009,Power Transformer 25Mva 33 11Kv Dyn11 Variant 13,TRANSFORMERS,Transformers,Power,NOS,1,NTPC_PW,"{""standards"": [""IS 2026""], ""electrical"": {""voltage"": ""11KV"", ""power_rating"": ""25 MVA""}, ""models"": {""variant"": ""Variant 13""}}"
NMC-ST-REF-0005,Fireclay 230x114x75 mm IS 8,REFRACTORIES,Refractories & Furnace Linings,Steel,NOS,1,SAIL_ST,"{""standards"": [""IS 8""], ""dimensions"": {""boundary_3d"": ""230x114x75 mm"", ""length_mm"": 230, ""width_mm"": 114, ""thickness_mm"": 75}, ""models"": {""variant"": ""Variant 13""}}"
NMC-MN-DRL-0013,Tricone Rock Drill Bit 8.5In Iadc Code 517 Variant 13,DRILLING_MINING,Drilling & Mining Tools,Mining,NOS,1,CIL_MN,"{""models"": {""variant"": ""Variant 13""}}"
NMC-HE-PIP-0007,Helical Gearbox 22Kw Ratio 20:1 Variant 13,PIPE_FITTINGS,Flanges & Pipe Fittings,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 22.0}, ""models"": {""variant"": ""Variant 13""}}"
NMC-OG-DRL-0014,Api Drill Collar 6.5 Inch Variant 14,DRILLING_MINING,Drilling & Mining Tools,Oil & Gas,MTR,1,CPCL_OG,"{""models"": {""variant"": ""Variant 14""}}"
NMC-PW-SWG-0011,Vacuum Circuit Breaker 11Kv 1250A Variant 14,SWITCHGEAR,Insulators & Switchgear,Power,NOS,1,NTPC_PW,"{""standards"": [""IEC 62271-100""], ""electrical"": {""voltage"": ""11KV"", ""current_rating_a"": 1250, ""breaking_capacity_ka"": 25}, ""models"": {""variant"": ""Variant 14""}}"
NMC-ST-STL-0011,Continuous Carbon Steel IS 2830,STRUCTURAL_STEEL,Structural Steel & Billets,Steel,MT,1,SAIL_ST,"{""standards"": [""IS 2830""], ""dimensions"": {""boundary_2d"": ""130x130 mm""}, ""material"": ""Carbon Steel"", ""models"": {""variant"": ""Variant 14""}}"
NMC-MN-LIN-0007,Manganese Jaw Crusher Liner Variant 14,WEAR_PARTS,Wear Parts & Liners,Mining,NOS,1,CIL_MN,"{""standards"": [""ASTM A128 14""], ""dimensions"": {""diameter_mm"": 1200.0}, ""models"": {""variant"": ""Variant 14""}}"
NMC-HE-MOT-0015,Induction Motor 100Hp 6P Variant 14,MOTORS_DRIVES,Electric Motors & Drives,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""voltage"": ""415V"", ""power_hp"": 100.0}, ""models"": {""variant"": ""Variant 14""}}"
NMC-OG-MOT-0016,Explosion Proof Motor 11Kw Variant 15,MOTORS_DRIVES,Electric Motors & Drives,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""IEC 60079""], ""electrical"": {""voltage"": ""415V"", ""power_kw"": 11.0}, ""models"": {""variant"": ""Variant 15""}}"
NMC-PW-SWG-0012,Polymeric Rubber IEC 61109,SWITCHGEAR,Insulators & Switchgear,Power,NOS,1,NTPC_PW,"{""standards"": [""IEC 61109""], ""material"": ""Rubber"", ""electrical"": {""voltage"": ""33KV""}, ""models"": {""variant"": ""Variant 15""}}"
NMC-ST-BRG-0014,Mill Spherical Roller Bearing 500Nb (500Mm) Bore Variant 15,BEARINGS,Bearings & Spares,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""500NB""}, ""models"": {""variant"": ""Variant 15""}}"
NMC-MN-RPC-0008,Steel Wire Rope 6X36 Independent Wire Rope Core 24Mm Variant 15,ROPES_CHAINS,Wire Ropes & Chains,Mining,MTR,1,CIL_MN,"{""standards"": [""IS 2266""], ""dimensions"": {""boundary_2d"": ""6x36 mm"", ""diameter_mm"": 24.0}, ""models"": {""variant"": ""Variant 15""}}"
NMC-HE-GBX-0006,Planetary Gearbox 250Kw Variant 15,GEARBOXES,Gearboxes & Speed Reducers,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 250.0}, ""models"": {""variant"": ""Variant 15""}}"
NMC-OG-GSK-0018,Crude Oil Desalter Demister Pad Variant 16,GASKETS_SEALS,Gaskets & Seals,Oil & Gas,NOS,1,CPCL_OG,"{""dimensions"": {""diameter_mm"": 1500.0}, ""material"": ""Stainless Steel 316"", ""models"": {""variant"": ""Variant 16""}}"
NMC-PW-TRF-0010,Station Class Surge Arrester 33Kv Variant 16,TRANSFORMERS,Transformers,Power,NOS,1,NTPC_PW,"{""standards"": [""IEC 60099-4""], ""electrical"": {""voltage"": ""33KV""}, ""models"": {""variant"": ""Variant 16""}}"
NMC-ST-LIN-0008,Hadfield Manganese Steel ASTM A128 MN,WEAR_PARTS,Wear Parts & Liners,Steel,NOS,1,SAIL_ST,"{""standards"": [""ASTM A128 MN""], ""material"": ""Manganese Steel"", ""models"": {""variant"": ""Variant 16""}}"
NMC-MN-BLT-0004,Polyester Nylon Ep Conveyor Belt 1200Mm 5 Ply Variant 16,CONVEYOR_BELTING,Conveyor & Belting,Mining,MTR,1,CIL_MN,"{""standards"": [""DIN 22102""], ""dimensions"": {""diameter_mm"": 1200.0}, ""models"": {""variant"": ""Variant 16""}}"
NMC-HE-FST-0009,High Tensile Bolt M24 Grade 10.9 Variant 16,FASTENERS,Fasteners & Hardware,Heavy Engineering,NOS,1,BHEL_HE,"{""standards"": [""ISO 898-1""], ""grade"": ""Grade 10.9"", ""models"": {""variant"": ""Variant 16""}}"
NMC-OG-VLV-0016,Api 300NB Class 600 Carbon Steel API 6D,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 6D"", ""ASTM A216 WCB""], ""pressure_class"": 600, ""dimensions"": {""nominal_bore"": ""300NB""}, ""material"": ""Carbon Steel"", ""grade"": ""Class 600"", ""models"": {""variant"": ""Variant 17""}}"
NMC-PW-CBL-0010,Aaac Aluminium IS 398,CABLES_CONDUCTORS,Cables & Conductors,Power,MTR,1,NTPC_PW,"{""standards"": [""IS 398""], ""material"": ""Aluminium"", ""electrical"": {""conductor"": ""Aluminium""}, ""models"": {""variant"": ""Variant 17""}}"
NMC-ST-GSK-0019,Basic Oxygen Furnace Tuyere Variant 17,GASKETS_SEALS,Gaskets & Seals,Steel,NOS,1,SAIL_ST,"{""material"": ""Copper"", ""electrical"": {""conductor"": ""Copper""}, ""models"": {""variant"": ""Variant 17""}}"
NMC-MN-DRL-0015,Dth Hammer 150Nb (6Inch) Variant 17,DRILLING_MINING,Drilling & Mining Tools,Mining,NOS,1,CIL_MN,"{""dimensions"": {""nominal_bore"": ""150NB""}, ""models"": {""variant"": ""Variant 17""}}"
NMC-HE-GBX-0007,Cnc Hydraulic Power Pack 15Kw Variant 17,GEARBOXES,Gearboxes & Speed Reducers,Heavy Engineering,NOS,1,BHEL_HE,"{""pressure_class"": 250, ""electrical"": {""power_kw"": 15.0}, ""models"": {""variant"": ""Variant 17""}}"
NMC-OG-GSK-0020,Spiral 600NB Class 300 Stainless Steel 316 ASME B16.20,GASKETS_SEALS,Gaskets & Seals,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""ASME B16.20""], ""pressure_class"": 300, ""dimensions"": {""nominal_bore"": ""600NB""}, ""material"": ""Stainless Steel 316"", ""grade"": ""Class 300"", ""models"": {""variant"": ""Variant 18""}}"
NMC-PW-SWG-0013,Battery Charger 220V Dc 100A Variant 18,SWITCHGEAR,Insulators & Switchgear,Power,NOS,1,NTPC_PW,"{""electrical"": {""voltage"": ""220V"", ""current_rating_a"": 100}, ""models"": {""variant"": ""Variant 18""}}"
NMC-ST-STL-0012,Hot Strip Mill Work Roll Variant 18,STRUCTURAL_STEEL,Structural Steel & Billets,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""diameter_mm"": 900.0}, ""models"": {""variant"": ""Variant 18""}}"
NMC-MN-FST-0010,Dragline Bucket Tooth Variant 18,FASTENERS,Fasteners & Hardware,Mining,NOS,1,CIL_MN,"{""models"": {""variant"": ""Variant 18""}}"
NMC-HE-GBX-0008,Servo Motor 5Kw 3000Rpm Variant 18,GEARBOXES,Gearboxes & Speed Reducers,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 5.0}, ""models"": {""variant"": ""Variant 18""}}"
NMC-OG-VLV-0017,Refinery 25NB Class 16 Carbon Steel API 612,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 612""], ""pressure_class"": 16, ""dimensions"": {""nominal_bore"": ""25NB""}, ""material"": ""Carbon Steel"", ""models"": {""variant"": ""Variant 19""}}"
NMC-PW-PMP-0005,Boiler Feed Pump Impeller Variant 19,PUMPS_ROTATING,Pumps & Rotating Machinery,Power,NOS,1,NTPC_PW,"{""dimensions"": {""nominal_bore"": ""450NB""}, ""models"": {""variant"": ""Variant 19""}}"
NMC-ST-BRG-0015,Continuous Annealing Furnace Roller Variant 19,BEARINGS,Bearings & Spares,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""450NB""}, ""models"": {""variant"": ""Variant 19""}}"
NMC-MN-MOT-0017,Mine Ventilation Fan 75Kw Variant 19,MOTORS_DRIVES,Electric Motors & Drives,Mining,NOS,1,CIL_MN,"{""electrical"": {""voltage"": ""415V"", ""power_kw"": 75.0}, ""models"": {""variant"": ""Variant 19""}}"
NMC-HE-PIP-0008,Worm Gearbox 7.5Kw Ratio 40:1 Variant 19,PIPE_FITTINGS,Flanges & Pipe Fittings,Heavy Engineering,NOS,1,BHEL_HE,"{""electrical"": {""power_kw"": 7.5}, ""models"": {""variant"": ""Variant 19""}}"
NMC-OG-VLV-0018,Psv 50NB Class 300 Carbon Steel API 526,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,1,CPCL_OG,"{""standards"": [""API 526""], ""pressure_class"": 300, ""dimensions"": {""nominal_bore"": ""50NB""}, ""material"": ""Carbon Steel"", ""grade"": ""Class 300"", ""models"": {""variant"": ""Variant 20""}}"
NMC-PW-STL-0013,Generator Rotor Retaining Ring Variant 20,STRUCTURAL_STEEL,Structural Steel & Billets,Power,NOS,1,NTPC_PW,"{""models"": {""variant"": ""Variant 20""}}"
NMC-ST-GSK-0021,Graphite 600NB Graphite,GASKETS_SEALS,Gaskets & Seals,Steel,NOS,1,SAIL_ST,"{""dimensions"": {""nominal_bore"": ""600NB""}, ""material"": ""Graphite"", ""models"": {""variant"": ""Variant 20""}}"
NMC-MN-DRL-0016,Hydraulic Rock Breaker 1.5T Variant 20,DRILLING_MINING,Drilling & Mining Tools,Mining,NOS,1,CIL_MN,"{""models"": {""variant"": ""Variant 20""}}"
NMC-HE-BRG-0016,Machine Tool Spindle Bearing Set Variant 20,BEARINGS,Bearings & Spares,Heavy Engineering,SET,1,BHEL_HE,"{""dimensions"": {""diameter_mm"": 70.0}, ""models"": {""variant"": ""Variant 20""}}"
NMC-OG-VLV-0019,Gate 150NB Class 300 Carbon Steel API 600,VALVES_FLOW,Valves & Flow Control,Oil & Gas,NOS,5,"CIL_MN, SAIL_ST, BHEL_HE, CPCL_OG, NTPC_PW","{""standards"": [""API 600"", ""ASTM A216 WCB""], ""pressure_class"": 300, ""dimensions"": {""nominal_bore"": ""150NB""}, ""material"": ""Carbon Steel"", ""grade"": ""Class 300"", ""flange_face"": ""Raised Face (RF)"", ""end_connection"": ""Flanged""}"
NMC-HE-FST-0011,Hexagonal Bolt M16 X 80 Grade 8.8,FASTENERS,Fasteners & Hardware,Heavy Engineering,KG,5,"CIL_MN, SAIL_ST, BHEL_HE, CPCL_OG, NTPC_PW","{""standards"": [""ISO 898-1""], ""dimensions"": {""bolt_thread"": ""M16"", ""bolt_length_mm"": 80}, ""grade"": ""Grade 8.8""}"
NMC-OG-MSC-0001,Pt No 4471B Misc Spare,MISC_UNCLASSIFIED,Miscellaneous / Unclassified Spares,Oil & Gas,NOS,1,CPCL_OG,"{""models"": {""part_number"": ""4471B""}, ""is_ambiguous"": true, ""ambiguity_reason"": ""Low Information: Lacks technical specifications or recognizable equipment type""}"
NMC-OG-MSC-0002,Motor Spare,MISC_UNCLASSIFIED,Miscellaneous / Unclassified Spares,Oil & Gas,NOS,1,CPCL_OG,"{""models"": {""part_number"": ""NUMBER""}, ""is_ambiguous"": true, ""ambiguity_reason"": ""Missing Critical Attributes: Motor spare without rating, frame or part number""}"
NMC-ST-CBL-0011,Cable Copper IS 7098,CABLES_CONDUCTORS,Cables & Conductors,Steel,MTR,5,"CIL_MN, SAIL_ST, BHEL_HE, CPCL_OG, NTPC_PW","{""standards"": [""IS 7098""], ""material"": ""Copper"", ""electrical"": {""voltage"": ""11KV"", ""cable_cores"": 3, ""cable_sqmm"": 400.0, ""conductor"": ""Copper"", ""insulation"": ""XLPE"", ""armoured"": true}}"
NMC-MN-BRG-0017,Bearing 60x130x31 mm ISO 15,BEARINGS,Bearings & Spares,Mining,NOS,5,"CIL_MN, SAIL_ST, BHEL_HE, CPCL_OG, NTPC_PW","{""standards"": [""ISO 15""], ""dimensions"": {""boundary_3d"": ""60x130x31 mm"", ""length_mm"": 60, ""width_mm"": 130, ""thickness_mm"": 31}, ""models"": {""part_number"": ""6312""}}"
